country,seasonality,year_month,unemployment,unemployment_rate,date,year,month
pt,sa,2005.05,410000,7.5,5/1/2005,2005,5
pt,sa,2005.06,417000,7.6,6/1/2005,2005,6
pt,sa,2005.07,424000,7.7,7/1/2005,2005,7
pt,sa,2005.08,432000,7.9,8/1/2005,2005,8
pt,sa,2005.09,441000,8,9/1/2005,2005,9
pt,sa,2005.11,443000,8,11/1/2005,2005,11
pt,sa,2005.12,437000,8,12/1/2005,2005,12
pt,sa,2006.01,427000,7.8,1/1/2006,2006,1
pt,sa,2006.02,420000,7.7,2/1/2006,2006,2
pt,sa,2006.03,416000,7.6,3/1/2006,2006,3
pt,sa,2006.04,418000,7.6,4/1/2006,2006,4
pt,sa,2006.05,421000,7.6,5/1/2006,2006,5
pt,sa,2006.06,418000,7.6,6/1/2006,2006,6
pt,sa,2006.07,414000,7.5,7/1/2006,2006,7
pt,sa,2006.08,416000,7.6,8/1/2006,2006,8
pt,sa,2006.09,427000,7.8,9/1/2006,2006,9
pt,sa,2006.11,455000,8.3,11/1/2006,2006,11
pt,sa,2006.12,461000,8.4,12/1/2006,2006,12
pt,sa,2007.01,456000,8.3,1/1/2007,2007,1
pt,sa,2007.02,455000,8.3,2/1/2007,2007,2
pt,sa,2007.03,458000,8.3,3/1/2007,2007,3
pt,sa,2007.04,460000,8.4,4/1/2007,2007,4
pt,sa,2007.05,457000,8.3,5/1/2007,2007,5
pt,sa,2007.06,456000,8.3,6/1/2007,2007,6
pt,sa,2007.07,451000,8.1,7/1/2007,2007,7
pt,sa,2007.08,445000,8,8/1/2007,2007,8
pt,sa,2007.09,441000,7.9,9/1/2007,2007,9
pt,sa,2007.11,436000,7.9,11/1/2007,2007,11
pt,sa,2007.12,430000,7.8,12/1/2007,2007,12
pt,sa,2008.01,421000,7.6,1/1/2008,2008,1
pt,sa,2008.02,415000,7.5,2/1/2008,2008,2
pt,sa,2008.03,412000,7.5,3/1/2008,2008,3
pt,sa,2008.04,416000,7.5,4/1/2008,2008,4
pt,sa,2008.05,425000,7.7,5/1/2008,2008,5
pt,sa,2008.06,432000,7.8,6/1/2008,2008,6
pt,sa,2008.07,435000,7.9,7/1/2008,2008,7
pt,sa,2008.08,438000,7.9,8/1/2008,2008,8
pt,sa,2008.09,432000,7.8,9/1/2008,2008,9
pt,sa,2008.11,431000,7.8,11/1/2008,2008,11
pt,sa,2008.12,444000,8.1,12/1/2008,2008,12
pt,sa,2009.01,465000,8.4,1/1/2009,2009,1
pt,sa,2009.02,484000,8.8,2/1/2009,2009,2
pt,sa,2009.03,499000,9.1,3/1/2009,2009,3
pt,sa,2009.04,508000,9.2,4/1/2009,2009,4
pt,sa,2009.05,519000,9.4,5/1/2009,2009,5
pt,sa,2009.06,532000,9.7,6/1/2009,2009,6
pt,sa,2009.07,548000,10,7/1/2009,2009,7
pt,sa,2009.08,555000,10.1,8/1/2009,2009,8
pt,sa,2009.09,556000,10.2,9/1/2009,2009,9
pt,sa,2009.11,560000,10.2,11/1/2009,2009,11
pt,sa,2009.12,563000,10.2,12/1/2009,2009,12
pt,sa,2010.01,574000,10.4,1/1/2010,2010,1
pt,sa,2010.02,575000,10.5,2/1/2010,2010,2
pt,sa,2010.03,587000,10.7,3/1/2010,2010,3
pt,sa,2010.04,598000,10.9,4/1/2010,2010,4
pt,sa,2010.05,606000,11.1,5/1/2010,2010,5
pt,sa,2010.06,610000,11.1,6/1/2010,2010,6
pt,sa,2010.07,609000,11.1,7/1/2010,2010,7
pt,sa,2010.08,608000,11.1,8/1/2010,2010,8
pt,sa,2010.09,607000,11.1,9/1/2010,2010,9
pt,sa,2010.11,599000,10.9,11/1/2010,2010,11
pt,sa,2010.12,598000,10.9,12/1/2010,2010,12
ro,sa,1999.01,803000,7.1,1/1/1999,1999,1
ro,sa,1999.02,803000,7.1,2/1/1999,1999,2
ro,sa,1999.03,803000,7.1,3/1/1999,1999,3
ro,sa,1999.04,766000,6.8,4/1/1999,1999,4
ro,sa,1999.05,766000,6.8,5/1/1999,1999,5
ro,sa,1999.06,766000,6.8,6/1/1999,1999,6
ro,sa,1999.07,771000,6.9,7/1/1999,1999,7
ro,sa,1999.08,771000,6.9,8/1/1999,1999,8
ro,sa,1999.09,771000,6.9,9/1/1999,1999,9
ro,sa,1999.11,824000,7.4,11/1/1999,1999,11
ro,sa,1999.12,824000,7.4,12/1/1999,1999,12
ro,sa,2000.01,832000,7.4,1/1/2000,2000,1
ro,sa,2000.02,832000,7.4,2/1/2000,2000,2
ro,sa,2000.03,832000,7.4,3/1/2000,2000,3
ro,sa,2000.04,844000,7.5,4/1/2000,2000,4
ro,sa,2000.05,844000,7.5,5/1/2000,2000,5
ro,sa,2000.06,844000,7.5,6/1/2000,2000,6
ro,sa,2000.07,833000,7.4,7/1/2000,2000,7
ro,sa,2000.08,833000,7.4,8/1/2000,2000,8
ro,sa,2000.09,833000,7.4,9/1/2000,2000,9
ro,sa,2000.11,784000,7,11/1/2000,2000,11
ro,sa,2000.12,784000,7,12/1/2000,2000,12
ro,sa,2001.01,763000,6.8,1/1/2001,2001,1
ro,sa,2001.02,763000,6.8,2/1/2001,2001,2
ro,sa,2001.03,763000,6.8,3/1/2001,2001,3
ro,sa,2001.04,779000,7,4/1/2001,2001,4
ro,sa,2001.05,779000,7,5/1/2001,2001,5
ro,sa,2001.06,779000,7,6/1/2001,2001,6
ro,sa,2001.07,731000,6.6,7/1/2001,2001,7
ro,sa,2001.08,731000,6.6,8/1/2001,2001,8
ro,sa,2001.09,731000,6.6,9/1/2001,2001,9
ro,sa,2001.11,731000,6.7,11/1/2001,2001,11
ro,sa,2001.12,731000,6.7,12/1/2001,2001,12
ro,sa,2002.01,941000,9,1/1/2002,2002,1
ro,sa,2002.02,941000,9,2/1/2002,2002,2
ro,sa,2002.03,941000,9,3/1/2002,2002,3
ro,sa,2002.04,879000,8.5,4/1/2002,2002,4
ro,sa,2002.05,879000,8.5,5/1/2002,2002,5
ro,sa,2002.06,879000,8.5,6/1/2002,2002,6
ro,sa,2002.07,879000,8.6,7/1/2002,2002,7
ro,sa,2002.08,879000,8.6,8/1/2002,2002,8
ro,sa,2002.09,879000,8.6,9/1/2002,2002,9
ro,sa,2002.11,845000,8.3,11/1/2002,2002,11
ro,sa,2002.12,845000,8.3,12/1/2002,2002,12
ro,sa,2003.01,707000,7.1,1/1/2003,2003,1
ro,sa,2003.02,707000,7.1,2/1/2003,2003,2
ro,sa,2003.03,707000,7.1,3/1/2003,2003,3
ro,sa,2003.04,709000,7.1,4/1/2003,2003,4
ro,sa,2003.05,709000,7.1,5/1/2003,2003,5
ro,sa,2003.06,709000,7.1,6/1/2003,2003,6
ro,sa,2003.07,691000,7,7/1/2003,2003,7
ro,sa,2003.08,691000,7,8/1/2003,2003,8
ro,sa,2003.09,691000,7,9/1/2003,2003,9
ro,sa,2003.11,668000,6.9,11/1/2003,2003,11
ro,sa,2003.12,668000,6.9,12/1/2003,2003,12
ro,sa,2004.01,778000,7.8,1/1/2004,2004,1
ro,sa,2004.02,778000,7.8,2/1/2004,2004,2
ro,sa,2004.03,778000,7.8,3/1/2004,2004,3
ro,sa,2004.04,786000,7.9,4/1/2004,2004,4
ro,sa,2004.05,786000,7.9,5/1/2004,2004,5
ro,sa,2004.06,786000,7.9,6/1/2004,2004,6
ro,sa,2004.07,818000,8.3,7/1/2004,2004,7
ro,sa,2004.08,818000,8.3,8/1/2004,2004,8
ro,sa,2004.09,818000,8.3,9/1/2004,2004,9
ro,sa,2004.11,820000,8.2,11/1/2004,2004,11
ro,sa,2004.12,820000,8.2,12/1/2004,2004,12
ro,sa,2005.01,765000,7.7,1/1/2005,2005,1
ro,sa,2005.02,765000,7.7,2/1/2005,2005,2
ro,sa,2005.03,765000,7.7,3/1/2005,2005,3
ro,sa,2005.04,727000,7.4,4/1/2005,2005,4
ro,sa,2005.05,727000,7.4,5/1/2005,2005,5
ro,sa,2005.06,727000,7.4,6/1/2005,2005,6
ro,sa,2005.07,643000,6.7,7/1/2005,2005,7
ro,sa,2005.08,643000,6.7,8/1/2005,2005,8
ro,sa,2005.09,643000,6.7,9/1/2005,2005,9
ro,sa,2005.11,683000,6.9,11/1/2005,2005,11
ro,sa,2005.12,683000,6.9,12/1/2005,2005,12
ro,sa,2006.01,702000,7,1/1/2006,2006,1
ro,sa,2006.02,702000,7,2/1/2006,2006,2
ro,sa,2006.03,702000,7,3/1/2006,2006,3
ro,sa,2006.04,725000,7.2,4/1/2006,2006,4
ro,sa,2006.05,725000,7.2,5/1/2006,2006,5
ro,sa,2006.06,725000,7.2,6/1/2006,2006,6
ro,sa,2006.07,765000,7.6,7/1/2006,2006,7
ro,sa,2006.08,765000,7.6,8/1/2006,2006,8
ro,sa,2006.09,765000,7.6,9/1/2006,2006,9
ro,sa,2006.11,726000,7.2,11/1/2006,2006,11
ro,sa,2006.12,726000,7.2,12/1/2006,2006,12
ro,sa,2007.01,636000,6.3,1/1/2007,2007,1
ro,sa,2007.02,636000,6.3,2/1/2007,2007,2
ro,sa,2007.03,636000,6.3,3/1/2007,2007,3
ro,sa,2007.04,671000,6.7,4/1/2007,2007,4
ro,sa,2007.05,671000,6.7,5/1/2007,2007,5
ro,sa,2007.06,671000,6.7,6/1/2007,2007,6
ro,sa,2007.07,643000,6.4,7/1/2007,2007,7
ro,sa,2007.08,643000,6.4,8/1/2007,2007,8
ro,sa,2007.09,643000,6.4,9/1/2007,2007,9
ro,sa,2007.11,618000,6.2,11/1/2007,2007,11
ro,sa,2007.12,618000,6.2,12/1/2007,2007,12
ro,sa,2008.01,566000,5.7,1/1/2008,2008,1
ro,sa,2008.02,566000,5.7,2/1/2008,2008,2
ro,sa,2008.03,566000,5.7,3/1/2008,2008,3
ro,sa,2008.04,577000,5.8,4/1/2008,2008,4
ro,sa,2008.05,577000,5.8,5/1/2008,2008,5
ro,sa,2008.06,577000,5.8,6/1/2008,2008,6
ro,sa,2008.07,576000,5.8,7/1/2008,2008,7
ro,sa,2008.08,576000,5.8,8/1/2008,2008,8
ro,sa,2008.09,576000,5.8,9/1/2008,2008,9
ro,sa,2008.11,589000,5.9,11/1/2008,2008,11
ro,sa,2008.12,589000,5.9,12/1/2008,2008,12
ro,sa,2009.01,614000,6.2,1/1/2009,2009,1
ro,sa,2009.02,614000,6.2,2/1/2009,2009,2
ro,sa,2009.03,614000,6.2,3/1/2009,2009,3
ro,sa,2009.04,638000,6.5,4/1/2009,2009,4
ro,sa,2009.05,638000,6.5,5/1/2009,2009,5
ro,sa,2009.06,638000,6.5,6/1/2009,2009,6
ro,sa,2009.07,722000,7.2,7/1/2009,2009,7
ro,sa,2009.08,722000,7.2,8/1/2009,2009,8
ro,sa,2009.09,722000,7.2,9/1/2009,2009,9
ro,sa,2009.11,756000,7.6,11/1/2009,2009,11
ro,sa,2009.12,756000,7.6,12/1/2009,2009,12
ro,sa,2010.01,732000,7.3,1/1/2010,2010,1
ro,sa,2010.02,732000,7.3,2/1/2010,2010,2
ro,sa,2010.03,732000,7.3,3/1/2010,2010,3
ro,sa,2010.04,709000,7.1,4/1/2010,2010,4
ro,sa,2010.05,709000,7.1,5/1/2010,2010,5
ro,sa,2010.06,709000,7.1,6/1/2010,2010,6
ro,sa,2010.07,726000,7.3,7/1/2010,2010,7
ro,sa,2010.08,726000,7.3,8/1/2010,2010,8
ro,sa,2010.09,726000,7.3,9/1/2010,2010,9
se,sa,1983.01,146000,3.4,1/1/1983,1983,1
se,sa,1983.02,160000,3.7,2/1/1983,1983,2
se,sa,1983.03,163000,3.7,3/1/1983,1983,3
se,sa,1983.04,150000,3.4,4/1/1983,1983,4
se,sa,1983.05,163000,3.7,5/1/1983,1983,5
se,sa,1983.06,171000,3.9,6/1/1983,1983,6
se,sa,1983.07,160000,3.7,7/1/1983,1983,7
se,sa,1983.08,168000,3.8,8/1/1983,1983,8
se,sa,1983.09,168000,3.8,9/1/1983,1983,9
se,sa,1983.11,161000,3.7,11/1/1983,1983,11
se,sa,1983.12,160000,3.6,12/1/1983,1983,12
se,sa,1984.01,162000,3.7,1/1/1984,1984,1
se,sa,1984.02,150000,3.4,2/1/1984,1984,2
se,sa,1984.03,145000,3.3,3/1/1984,1984,3
se,sa,1984.04,155000,3.5,4/1/1984,1984,4
se,sa,1984.05,145000,3.3,5/1/1984,1984,5
se,sa,1984.06,139000,3.2,6/1/1984,1984,6
se,sa,1984.07,147000,3.3,7/1/1984,1984,7
se,sa,1984.08,141000,3.2,8/1/1984,1984,8
se,sa,1984.09,127000,2.9,9/1/1984,1984,9
se,sa,1984.11,132000,3,11/1/1984,1984,11
se,sa,1984.12,128000,2.9,12/1/1984,1984,12
se,sa,1985.01,138000,3.1,1/1/1985,1985,1
se,sa,1985.02,128000,2.9,2/1/1985,1985,2
se,sa,1985.03,133000,3,3/1/1985,1985,3
se,sa,1985.04,132000,3,4/1/1985,1985,4
se,sa,1985.05,133000,3,5/1/1985,1985,5
se,sa,1985.06,129000,2.9,6/1/1985,1985,6
se,sa,1985.07,125000,2.8,7/1/1985,1985,7
se,sa,1985.08,124000,2.8,8/1/1985,1985,8
se,sa,1985.09,126000,2.8,9/1/1985,1985,9
se,sa,1985.11,119000,2.7,11/1/1985,1985,11
se,sa,1985.12,125000,2.8,12/1/1985,1985,12
se,sa,1986.01,120000,2.7,1/1/1986,1986,1
se,sa,1986.02,131000,2.9,2/1/1986,1986,2
se,sa,1986.03,129000,2.9,3/1/1986,1986,3
se,sa,1986.04,117000,2.6,4/1/1986,1986,4
se,sa,1986.05,123000,2.8,5/1/1986,1986,5
se,sa,1986.06,115000,2.6,6/1/1986,1986,6
se,sa,1986.07,113000,2.5,7/1/1986,1986,7
se,sa,1986.08,116000,2.6,8/1/1986,1986,8
se,sa,1986.09,116000,2.6,9/1/1986,1986,9
se,sa,1986.11,119000,2.7,11/1/1986,1986,11
se,sa,1986.12,114000,2.6,12/1/1986,1986,12
se,sa,1987.01,103000,2.3,1/1/1987,1987,1
se,sa,1987.02,108000,2.4,2/1/1987,1987,2
se,sa,1987.03,109000,2.4,3/1/1987,1987,3
se,sa,1987.04,105000,2.3,4/1/1987,1987,4
se,sa,1987.05,102000,2.3,5/1/1987,1987,5
se,sa,1987.06,102000,2.3,6/1/1987,1987,6
se,sa,1987.07,100000,2.2,7/1/1987,1987,7
se,sa,1987.08,107000,2.4,8/1/1987,1987,8
se,sa,1987.09,87000,1.9,9/1/1987,1987,9
se,sa,1987.11,87000,1.9,11/1/1987,1987,11
se,sa,1987.12,81000,1.8,12/1/1987,1987,12
se,sa,1988.01,92000,2,1/1/1988,1988,1
se,sa,1988.02,81000,1.8,2/1/1988,1988,2
se,sa,1988.03,86000,1.9,3/1/1988,1988,3
se,sa,1988.04,80000,1.8,4/1/1988,1988,4
se,sa,1988.05,85000,1.9,5/1/1988,1988,5
se,sa,1988.06,83000,1.8,6/1/1988,1988,6
se,sa,1988.07,85000,1.9,7/1/1988,1988,7
se,sa,1988.08,80000,1.8,8/1/1988,1988,8
se,sa,1988.09,81000,1.8,9/1/1988,1988,9
se,sa,1988.11,78000,1.7,11/1/1988,1988,11
se,sa,1988.12,64000,1.4,12/1/1988,1988,12
se,sa,1989.01,69000,1.5,1/1/1989,1989,1
se,sa,1989.02,76000,1.7,2/1/1989,1989,2
se,sa,1989.03,72000,1.6,3/1/1989,1989,3
se,sa,1989.04,75000,1.6,4/1/1989,1989,4
se,sa,1989.05,71000,1.6,5/1/1989,1989,5
se,sa,1989.06,67000,1.5,6/1/1989,1989,6
se,sa,1989.07,62000,1.3,7/1/1989,1989,7
se,sa,1989.08,67000,1.5,8/1/1989,1989,8
se,sa,1989.09,69000,1.5,9/1/1989,1989,9
se,sa,1989.11,70000,1.5,11/1/1989,1989,11
se,sa,1989.12,71000,1.5,12/1/1989,1989,12
se,sa,1990.01,71000,1.5,1/1/1990,1990,1
se,sa,1990.02,66000,1.4,2/1/1990,1990,2
se,sa,1990.03,65000,1.4,3/1/1990,1990,3
se,sa,1990.04,65000,1.4,4/1/1990,1990,4
se,sa,1990.05,77000,1.7,5/1/1990,1990,5
se,sa,1990.06,67000,1.5,6/1/1990,1990,6
se,sa,1990.07,78000,1.7,7/1/1990,1990,7
se,sa,1990.08,78000,1.7,8/1/1990,1990,8
se,sa,1990.09,89000,1.9,9/1/1990,1990,9
se,sa,1990.11,107000,2.3,11/1/1990,1990,11
se,sa,1990.12,104000,2.2,12/1/1990,1990,12
se,sa,1991.01,102000,2.2,1/1/1991,1991,1
se,sa,1991.02,116000,2.5,2/1/1991,1991,2
se,sa,1991.03,121000,2.6,3/1/1991,1991,3
se,sa,1991.04,126000,2.7,4/1/1991,1991,4
se,sa,1991.05,123000,2.7,5/1/1991,1991,5
se,sa,1991.06,128000,2.8,6/1/1991,1991,6
se,sa,1991.07,145000,3.2,7/1/1991,1991,7
se,sa,1991.08,156000,3.4,8/1/1991,1991,8
se,sa,1991.09,160000,3.5,9/1/1991,1991,9
se,sa,1991.11,174000,3.8,11/1/1991,1991,11
se,sa,1991.12,189000,4.1,12/1/1991,1991,12
se,sa,1992.01,197000,4.3,1/1/1992,1992,1
se,sa,1992.02,207000,4.6,2/1/1992,1992,2
se,sa,1992.03,220000,4.8,3/1/1992,1992,3
se,sa,1992.04,225000,5,4/1/1992,1992,4
se,sa,1992.05,245000,5.4,5/1/1992,1992,5
se,sa,1992.06,245000,5.4,6/1/1992,1992,6
se,sa,1992.07,264000,5.8,7/1/1992,1992,7
se,sa,1992.08,271000,6,8/1/1992,1992,8
se,sa,1992.09,276000,6.1,9/1/1992,1992,9
se,sa,1992.11,290000,6.5,11/1/1992,1992,11
se,sa,1992.12,301000,6.7,12/1/1992,1992,12
se,sa,1993.01,336000,7.5,1/1/1993,1993,1
se,sa,1993.02,336000,7.6,2/1/1993,1993,2
se,sa,1993.03,353000,8,3/1/1993,1993,3
se,sa,1993.04,383000,8.6,4/1/1993,1993,4
se,sa,1993.05,382000,8.7,5/1/1993,1993,5
se,sa,1993.06,436000,9.8,6/1/1993,1993,6
se,sa,1993.07,433000,9.7,7/1/1993,1993,7
se,sa,1993.08,418000,9.5,8/1/1993,1993,8
se,sa,1993.09,426000,9.7,9/1/1993,1993,9
se,sa,1993.11,429000,9.8,11/1/1993,1993,11
se,sa,1993.12,430000,9.8,12/1/1993,1993,12
se,sa,1994.01,435000,9.9,1/1/1994,1994,1
se,sa,1994.02,429000,9.8,2/1/1994,1994,2
se,sa,1994.03,418000,9.5,3/1/1994,1994,3
se,sa,1994.04,407000,9.3,4/1/1994,1994,4
se,sa,1994.05,402000,9.2,5/1/1994,1994,5
se,sa,1994.06,424000,9.6,6/1/1994,1994,6
se,sa,1994.07,413000,9.4,7/1/1994,1994,7
se,sa,1994.08,412000,9.3,8/1/1994,1994,8
se,sa,1994.09,397000,9,9/1/1994,1994,9
se,sa,1994.11,398000,9,11/1/1994,1994,11
se,sa,1994.12,397000,9,12/1/1994,1994,12
se,sa,1995.01,400000,9,1/1/1995,1995,1
se,sa,1995.02,389000,8.8,2/1/1995,1995,2
se,sa,1995.03,383000,8.7,3/1/1995,1995,3
se,sa,1995.04,389000,8.8,4/1/1995,1995,4
se,sa,1995.05,383000,8.6,5/1/1995,1995,5
se,sa,1995.06,385000,8.7,6/1/1995,1995,6
se,sa,1995.07,382000,8.6,7/1/1995,1995,7
se,sa,1995.08,386000,8.7,8/1/1995,1995,8
se,sa,1995.09,386000,8.7,9/1/1995,1995,9
se,sa,1995.11,399000,9,11/1/1995,1995,11
se,sa,1995.12,400000,9,12/1/1995,1995,12
se,sa,1996.01,389000,8.7,1/1/1996,1996,1
se,sa,1996.02,411000,9.2,2/1/1996,1996,2
se,sa,1996.03,406000,9.1,3/1/1996,1996,3
se,sa,1996.04,420000,9.4,4/1/1996,1996,4
se,sa,1996.05,422000,9.5,5/1/1996,1996,5
se,sa,1996.06,427000,9.6,6/1/1996,1996,6
se,sa,1996.07,423000,9.5,7/1/1996,1996,7
se,sa,1996.08,442000,9.9,8/1/1996,1996,8
se,sa,1996.09,434000,9.8,9/1/1996,1996,9
se,sa,1996.11,439000,9.9,11/1/1996,1996,11
se,sa,1996.12,451000,10.1,12/1/1996,1996,12
se,sa,1997.01,442000,10,1/1/1997,1997,1
se,sa,1997.02,463000,10.4,2/1/1997,1997,2
se,sa,1997.03,463000,10.4,3/1/1997,1997,3
se,sa,1997.04,452000,10.2,4/1/1997,1997,4
se,sa,1997.05,451000,10.2,5/1/1997,1997,5
se,sa,1997.06,465000,10.5,6/1/1997,1997,6
se,sa,1997.07,446000,10.1,7/1/1997,1997,7
se,sa,1997.08,425000,9.6,8/1/1997,1997,8
se,sa,1997.09,419000,9.5,9/1/1997,1997,9
se,sa,1997.11,403000,9.2,11/1/1997,1997,11
se,sa,1997.12,387000,8.8,12/1/1997,1997,12
se,sa,1998.01,388000,8.8,1/1/1998,1998,1
se,sa,1998.02,389000,8.8,2/1/1998,1998,2
se,sa,1998.03,370000,8.4,3/1/1998,1998,3
se,sa,1998.04,381000,8.7,4/1/1998,1998,4
se,sa,1998.05,391000,8.9,5/1/1998,1998,5
se,sa,1998.06,358000,8.2,6/1/1998,1998,6
se,sa,1998.07,366000,8.3,7/1/1998,1998,7
se,sa,1998.08,358000,8.1,8/1/1998,1998,8
se,sa,1998.09,334000,7.6,9/1/1998,1998,9
se,sa,1998.11,336000,7.6,11/1/1998,1998,11
se,sa,1998.12,328000,7.4,12/1/1998,1998,12
se,sa,1999.01,324000,7.3,1/1/1999,1999,1
se,sa,1999.02,312000,7,2/1/1999,1999,2
se,sa,1999.03,313000,7,3/1/1999,1999,3
se,sa,1999.04,308000,6.9,4/1/1999,1999,4
se,sa,1999.05,296000,6.7,5/1/1999,1999,5
se,sa,1999.06,299000,6.7,6/1/1999,1999,6
se,sa,1999.07,296000,6.6,7/1/1999,1999,7
se,sa,1999.08,297000,6.7,8/1/1999,1999,8
se,sa,1999.09,294000,6.6,9/1/1999,1999,9
se,sa,1999.11,280000,6.3,11/1/1999,1999,11
se,sa,1999.12,280000,6.3,12/1/1999,1999,12
se,sa,2000.01,277000,6.2,1/1/2000,2000,1
se,sa,2000.02,271000,6.1,2/1/2000,2000,2
se,sa,2000.03,264000,5.9,3/1/2000,2000,3
se,sa,2000.04,265000,5.9,4/1/2000,2000,4
se,sa,2000.05,253000,5.6,5/1/2000,2000,5
se,sa,2000.06,262000,5.8,6/1/2000,2000,6
se,sa,2000.07,253000,5.6,7/1/2000,2000,7
se,sa,2000.08,248000,5.5,8/1/2000,2000,8
se,sa,2000.09,238000,5.2,9/1/2000,2000,9
se,sa,2000.11,237000,5.2,11/1/2000,2000,11
se,sa,2000.12,226000,4.9,12/1/2000,2000,12
se,sa,2001.01,275000,6,1/1/2001,2001,1
se,sa,2001.02,271000,5.9,2/1/2001,2001,2
se,sa,2001.03,264000,5.8,3/1/2001,2001,3
se,sa,2001.04,262000,5.7,4/1/2001,2001,4
se,sa,2001.05,264000,5.7,5/1/2001,2001,5
se,sa,2001.06,263000,5.7,6/1/2001,2001,6
se,sa,2001.07,271000,5.9,7/1/2001,2001,7
se,sa,2001.08,271000,5.8,8/1/2001,2001,8
se,sa,2001.09,268000,5.8,9/1/2001,2001,9
se,sa,2001.11,267000,5.8,11/1/2001,2001,11
se,sa,2001.12,271000,5.9,12/1/2001,2001,12
se,sa,2002.01,270000,5.8,1/1/2002,2002,1
se,sa,2002.02,269000,5.8,2/1/2002,2002,2
se,sa,2002.03,271000,5.8,3/1/2002,2002,3
se,sa,2002.04,275000,6,4/1/2002,2002,4
se,sa,2002.05,268000,5.8,5/1/2002,2002,5
se,sa,2002.06,261000,5.6,6/1/2002,2002,6
se,sa,2002.07,280000,6.1,7/1/2002,2002,7
se,sa,2002.08,273000,5.9,8/1/2002,2002,8
se,sa,2002.09,286000,6.2,9/1/2002,2002,9
se,sa,2002.11,287000,6.2,11/1/2002,2002,11
se,sa,2002.12,292000,6.3,12/1/2002,2002,12
se,sa,2003.01,299000,6.4,1/1/2003,2003,1
se,sa,2003.02,280000,6,2/1/2003,2003,2
se,sa,2003.03,295000,6.3,3/1/2003,2003,3
se,sa,2003.04,295000,6.3,4/1/2003,2003,4
se,sa,2003.05,292000,6.3,5/1/2003,2003,5
se,sa,2003.06,297000,6.4,6/1/2003,2003,6
se,sa,2003.07,300000,6.5,7/1/2003,2003,7
se,sa,2003.08,318000,6.9,8/1/2003,2003,8
se,sa,2003.09,305000,6.5,9/1/2003,2003,9
se,sa,2003.11,339000,7.3,11/1/2003,2003,11
se,sa,2003.12,328000,7,12/1/2003,2003,12
se,sa,2004.01,327000,7,1/1/2004,2004,1
se,sa,2004.02,353000,7.6,2/1/2004,2004,2
se,sa,2004.03,349000,7.4,3/1/2004,2004,3
se,sa,2004.04,335000,7.1,4/1/2004,2004,4
se,sa,2004.05,356000,7.6,5/1/2004,2004,5
se,sa,2004.06,345000,7.4,6/1/2004,2004,6
se,sa,2004.07,336000,7.2,7/1/2004,2004,7
se,sa,2004.08,339000,7.3,8/1/2004,2004,8
se,sa,2004.09,366000,7.8,9/1/2004,2004,9
se,sa,2004.11,351000,7.5,11/1/2004,2004,11
se,sa,2004.12,350000,7.5,12/1/2004,2004,12
se,sa,2005.01,327000,7,1/1/2005,2005,1
se,sa,2005.02,365000,7.8,2/1/2005,2005,2
se,sa,2005.03,339000,7.3,3/1/2005,2005,3
se,sa,2005.04,355000,7.6,4/1/2005,2005,4
se,sa,2005.05,373000,7.9,5/1/2005,2005,5
se,sa,2005.06,386000,8.2,6/1/2005,2005,6
se,sa,2005.07,378000,8.1,7/1/2005,2005,7
se,sa,2005.08,370000,7.8,8/1/2005,2005,8
se,sa,2005.09,348000,7.4,9/1/2005,2005,9
se,sa,2005.11,341000,7.2,11/1/2005,2005,11
se,sa,2005.12,367000,7.7,12/1/2005,2005,12
se,sa,2006.01,376000,7.9,1/1/2006,2006,1
se,sa,2006.02,336000,7.1,2/1/2006,2006,2
se,sa,2006.03,353000,7.4,3/1/2006,2006,3
se,sa,2006.04,369000,7.8,4/1/2006,2006,4
se,sa,2006.05,339000,7.2,5/1/2006,2006,5
se,sa,2006.06,333000,7,6/1/2006,2006,6
se,sa,2006.07,334000,7,7/1/2006,2006,7
se,sa,2006.08,335000,7,8/1/2006,2006,8
se,sa,2006.09,318000,6.7,9/1/2006,2006,9
se,sa,2006.11,316000,6.6,11/1/2006,2006,11
se,sa,2006.12,308000,6.4,12/1/2006,2006,12
se,sa,2007.01,317000,6.6,1/1/2007,2007,1
se,sa,2007.02,299000,6.2,2/1/2007,2007,2
se,sa,2007.03,311000,6.5,3/1/2007,2007,3
se,sa,2007.04,295000,6.1,4/1/2007,2007,4
se,sa,2007.05,286000,5.9,5/1/2007,2007,5
se,sa,2007.06,296000,6.2,6/1/2007,2007,6
se,sa,2007.07,282000,5.8,7/1/2007,2007,7
se,sa,2007.08,293000,6,8/1/2007,2007,8
se,sa,2007.09,295000,6.1,9/1/2007,2007,9
se,sa,2007.11,291000,6,11/1/2007,2007,11
se,sa,2007.12,290000,6,12/1/2007,2007,12
se,sa,2008.01,292000,6,1/1/2008,2008,1
se,sa,2008.02,285000,5.8,2/1/2008,2008,2
se,sa,2008.03,285000,5.8,3/1/2008,2008,3
se,sa,2008.04,273000,5.6,4/1/2008,2008,4
se,sa,2008.05,284000,5.8,5/1/2008,2008,5
se,sa,2008.06,325000,6.6,6/1/2008,2008,6
se,sa,2008.07,302000,6.2,7/1/2008,2008,7
se,sa,2008.08,289000,5.9,8/1/2008,2008,8
se,sa,2008.09,313000,6.4,9/1/2008,2008,9
se,sa,2008.11,343000,7,11/1/2008,2008,11
se,sa,2008.12,333000,6.8,12/1/2008,2008,12
